ship,area,date,trip_no,is_cancellation,tsuri_mono_raw,tsuri_mono,main_sub,fish_raw,time_slot,cnt_min,cnt_max,cnt_avg,is_boat,size_min,size_max,kg_min,kg_max,tackle,point_place1,point_place2,point_place3,n_points_visited,depth_min,depth_max,water_temp_min,water_temp_max,water_color,wind_direction,wind_speed,tide_info,wave_info,weather,by_catch,cancel_reason,cancel_type,kanso_raw,suion_raw,suishoku_raw,source
翔太丸,小網代港,2024/05/22,1,0,マルイカ,マルイカ,メイン,マルイカ,朝,6,37,21,0,15,50,,,,小網代沖,城ヶ島沖,,2,40.0,50.0,18.0,18.0,やや澄み,北,,,,曇り,,,,曇りで北風朝の内やや寒日蒸し暑!今日も港前から狙いましたが…潮が超速い流れでした。何とか反応アテると型を見れましたが、流れが速く上手くアタれず数人だったり半数だったりで直ぐに反応から外れてしまう感じでした。,18℃,澄み気味,釣りビジョン
翔太丸,小網代港,2024/05/23,1,0,マルイカ,マルイカ,メイン,マルイカ,,3,47,25,0,15,50,,,,小網代沖,城ヶ島沖,,2,40.0,50.0,18.0,18.0,濁り,,,,,,,,,超～～ナギ!良い陽気。良型&デカマルイカ交じりでポツポツ好調でした。,18℃,濁る,釣りビジョン
翔太丸,小網代港,2024/05/25,1,0,マルイカ,マルイカ,メイン,マルイカ,朝,8,41,24,0,15,45,,,,小網代沖,城ヶ島沖,剣崎沖,3,40.0,65.0,18.5,18.5,濁り,,,,,,,,,東寄りの風がやや吹いて釣り辛い。朝の内は反応が少なく潮の流れもやや速い状態で、反応見れても型出る程度で苦戦状態でした。,18.5℃,濁る,釣りビジョン
翔太丸,小網代港,2024/05/26,1,0,マルイカ,マルイカ,メイン,マルイカ,朝,3,34,18,0,15,40,,,,城ヶ島沖,,,1,40.0,60.0,18.5,18.5,薄濁り,,,,,,,,,ナギ!晴天で日中暑い位でした。今日も城ヶ島沖を中心に狙いました。,18.5℃,薄濁り,釣りビジョン
翔太丸,小網代港,2024/05/27,1,0,マルイカ,マルイカ,メイン,マルイカ,,6,58,32,0,15,40,,,,小網代沖,城ヶ島沖,,2,40.0,50.0,19.5,19.5,薄濁り,,,二枚潮,,,,,,弱いが二枚潮、風は吹いたりナギたりでしたが波がゴロゴロ釣り辛い。今日は何処とも素直な感じで乗りました。,19.5℃,薄濁り,釣りビジョン
翔太丸,小網代港,2024/05/30,1,0,マルイカ,マルイカ,メイン,マルイカ,朝,6,58,32,0,14,40,,,,小網代沖,城ヶ島沖,,2,40.0,55.0,19.0,19.0,薄濁り,,,,,,,,,超～ナギでした!一日ポツポツ乗りました!!朝から反応あればポツポツと乗りがあり、前半は反応が少なくなかなか停まれない状態でしたが、日中から後半は反応はチョコチョコあり良い反応も出る事も。ただ!旋回後は半数以上乗り流してられる時はポツリポツリと掛ける人も出るんですが、2回、3回と乗る流しは刃物がすぐに入ってしまい、食われてしまう事が多くなってしまう感じでした。,19℃,薄濁り,釣りビジョン
船宿 まる八,平和島,2024/05/01,1,0,アジ,アジ,メイン,アジ,朝,6,55,30,0,18,28,,,,木更津沖,,,1,15.0,20.0,,,薄濁り,,,,,雨,,,,LTショートアジ乗合船。今日は朝から雨陽気でアジの機嫌も良いのかと期待して開始しましたが、あっちこっちと転々とやり空振りのポイントもあったり全体で数匹しか見れずアレレ…。,,薄濁り,釣りビジョン
船宿 まる八,平和島,2024/05/02,1,0,アジ,アジ,メイン,アジ,朝,8,61,34,0,18,28,,,,木更津沖,川崎沖~横浜沖,,2,15.0,20.0,,,薄濁り,,,,,,,,,LTショートアジ乗合船・2隻の釣果。朝から風がやや強く影となるポイントから。,,薄濁り,釣りビジョン
船宿 まる八,平和島,2024/05/03,1,0,シロギス,シロギス,メイン,シロギス,朝,4,27,15,0,12,24,,,,中ノ瀬,木更津沖,,2,11.0,18.0,,,濁り,,,,,,"イシモチ,ムシガレイ",,,シロギス船。GW恒例のシロギス船、出船しました。,,濁る,釣りビジョン
船宿 まる八,平和島,2024/05/03,2,0,アジ,アジ,メイン,アジ,朝,0,53,26,0,16,30,,,,川崎沖,富岡沖,,2,15.0,25.0,,,濁り,,,,,,,,,LTショートアジ乗合船・2隻の釣果。今日は久々の西側のポイントからスタート!低い反応出ていてコマセを撒いてるとポチっとヒット!サイズも良かったので続いてくれればウマイなぁと思っていたのですが、反応の留まりが悪くイマイチ数が伸び悩んでしまいました…。,,濁る,釣りビジョン
船宿 まる八,平和島,2024/05/04,1,0,アジ,アジ,メイン,アジ,ショート,0,99,49,0,16,35,,,,川崎沖~富岡沖,木更津沖~横浜沖,,2,10.0,30.0,,,濁り,,,,,,,,,LTショートアジ乗合船・2隻の釣果。今日は作戦を変え手前のポイントから。,,濁る,釣りビジョン
船宿 まる八,平和島,2024/05/04,2,0,シロギス,シロギス,メイン,シロギス,朝,5,45,25,0,12,25,,,,中ノ瀬,,,1,13.0,18.0,,,濁り,,,,,,,,,シロギス船。朝から型出すも昨日と同じ釣れ具合…。,,濁る,釣りビジョン
船宿 まる八,平和島,2024/05/05,1,0,アジ,アジ,メイン,アジ,ショート,6,56,31,0,16,30,,,,本牧沖~富岡沖,木更津沖~川崎沖,横浜沖,3,15.0,30.0,,,濁り,,,上げ潮,,,,,,LTショートアジ乗合船・3隻の釣果。1ヶ所目からすぐ型出しましたが反応の止まりも悪く続いてくれずアレレ…転々とやりながら昨日モリモリ釣れた周辺へ!ショボ反応ながら捉えることができポツポツヒット!しばらくやっていましたが、やり込んでいくうちに間が伸びてしまいましたが上げ潮がトロっと流れてくると段々と続いてくれるようになり、帰りまで地味～に型は見れ続けました!。,,濁る,釣りビジョン
船宿 まる八,平和島,2024/05/08,1,0,アジ,アジ,メイン,アジ,ショート,35,100,67,0,18,30,,,,横浜沖,富岡沖,,2,20.0,30.0,,,澄み,,,"潮効いて,下げ潮",,,,,,LTショートアジ乗合船。今日は久々に沖目のポイントからスタート!下げ潮効いており釣りにくい中、ブッコミ数人巻き～。,,澄む,釣りビジョン
船宿 まる八,平和島,2024/05/10,1,0,アジ,アジ,メイン,アジ,ショート,4,48,26,0,18,30,,,,横浜沖,富岡沖,,2,15.0,25.0,,,澄み,,,"潮止まり,上げ潮",,,,,,LTショートアジ乗合船。今日も沖目のポイントから開始しましたが前回出船時より反応少なめ…。,,澄む,釣りビジョン
船宿 まる八,平和島,2024/05/11,1,0,アジ,アジ,メイン,アジ,朝,18,85,51,0,18,28,,,,横浜沖,,,1,15.0,15.0,,,澄み,,強,,,,,,,LTショートアジ乗合船。朝から風が強く影となる手前のポイントから。,,澄む,釣りビジョン
船宿 まる八,平和島,2024/05/12,1,0,アジ,アジ,メイン,アジ,ショート,16,99,57,0,16,28,,,,横浜沖,川崎沖~本牧沖,,2,15.0,30.0,,,薄濁り,,,,,,,,,LTショートアジ乗合船・2隻の釣果。昨日良い思いができた横浜からスタート!昨日よりかはやや深めで反応捉えることができブッコミでポツポツヒット!ダブルだったりトリプルだったりとスタートダッシュは成功～。,,薄濁り,釣りビジョン
船宿 まる八,平和島,2024/05/15,1,0,アジ,アジ,メイン,アジ,朝,15,76,45,0,18,30,,,,横浜沖,川崎沖,,2,15.0,15.0,,,薄濁り,,,,,雨,,,,LTショートアジ乗合船。朝イチのポイントから砕けたヤル気のありそうな反応捉えることができポツポツっとヒット!反応も浮いてきてこれが落ち着いてくれれば!?なんて思いましたが、数日前の大雨の影響か魚が何かを嫌ってるかのようで動き回ってしまいなかなか落ち着いてくれなかったですね…。,,薄濁り,釣りビジョン
船宿 まる八,平和島,2024/05/16,1,0,アジ,アジ,メイン,アジ,朝,14,72,43,0,16,26,,,,本牧沖,,,1,20.0,25.0,,,澄み,,,,,,,,,LTショートアジ乗合船。朝一、顔見れましたが盛り上がらず移動。,,澄む,釣りビジョン
船宿 まる八,平和島,2024/05/18,1,0,アジ,アジ,メイン,アジ,ショート,9,68,38,0,16,30,,,,横浜沖,本牧沖,川崎沖,3,15.0,25.0,,,濁り,,,,,,,,,LTショートアジ乗合船。沖目のポイントからスタート!ポチポチアタリましたが、アカクラゲ多く断念。,,濁る,釣りビジョン
船宿 まる八,平和島,2024/05/19,1,0,アジ,アジ,メイン,アジ,ショート,7,47,27,0,16,30,,,,川崎沖,横浜沖,,2,15.0,20.0,,,濁り,,,,,,,,,LTショートアジ乗合船。手前のポイントから捜索するも、顔をみる程度。,,濁る,釣りビジョン
船宿 まる八,平和島,2024/05/20,1,0,アジ,アジ,メイン,アジ,ショート,20,75,47,0,18,30,,,,川崎沖,横浜沖,,2,15.0,20.0,,,濁り,,,,,,,,,LTショートアジ乗合船。今日も手前から捜索開始。,,濁る,釣りビジョン
船宿 まる八,平和島,2024/05/21,,1,,欠航,,,,,,,,,,,,,,,,,,,,,,,,,,,,定休日。,定休日,定休日。,,,釣りビジョン
船宿 まる八,平和島,2024/05/22,1,0,アジ,アジ,メイン,アジ,午前,15,53,34,0,16,30,,,,川崎沖,横浜沖,,2,15.0,20.0,,,濁り,,,"潮効いて,潮止まり",,,,,,LTショートアジ乗合船。朝一、前回良かった場所からスタート。,,濁る,釣りビジョン
船宿 まる八,平和島,2024/05/23,1,0,アジ,アジ,メイン,アジ,ショート,25,55,40,0,16,28,,,,川崎沖,本牧沖,,2,15.0,20.0,,,濁り,,,"潮止まり,上げ潮",,,,,,LTショートアジ乗合船。水色濁っており手前のポイントから期待してスタートしましたが、型出さずお次のポイントへ。,,濁る,釣りビジョン
船宿 まる八,平和島,2024/05/24,1,0,アジ,アジ,メイン,アジ,ショート,10,58,34,0,18,28,,,,横浜沖,本牧沖,,2,15.0,20.0,,,濁り,,,下げ潮,,,,,,LTショートアジ乗合船。今日は横浜沖から～。,,濁る,釣りビジョン
船宿 まる八,平和島,2024/05/25,1,0,アジ,アジ,メイン,アジ,朝,10,66,38,0,18,28,,,,川崎沖,横浜沖,,2,15.0,20.0,,,濁り,,,"潮速く,下げ潮",,,,,,LTショートアジ乗合船・2隻の釣果。朝イチは手前のポイントから開始し、1投目よりマッチョなアジとご対面～。,,濁る,釣りビジョン
船宿 まる八,平和島,2024/05/26,1,0,アジ,アジ,メイン,アジ,朝,7,40,23,0,18,28,,,,川崎沖,本牧沖,,2,15.0,20.0,,,濁り,,,下げ潮,,,,,,LTショートアジ乗合船・2隻の釣果。朝の1投目からアジとご対面できたのですが、反応あれど型見ただけ…早々に見切りをつけ横浜へ!こちらでもすぐに型は見ることが出来たのですが期待してた下げ潮がなく、なかなか盛り上がってこずアレレ…。,,濁る,釣りビジョン
船宿 まる八,平和島,2024/05/29,1,0,アジ,アジ,メイン,アジ,朝,3,53,28,0,18,28,,,,川崎沖,横浜沖,,2,15.0,20.0,,,濁り,,,,,,,,,LTショートアジ乗合船。朝一手前から探索。,,濁る,釣りビジョン
荒川屋,金沢八景,2024/05/01,1,0,タチウオ,タチウオ,メイン,タチウオ,ショート,2,13,7,0,80,109,,,,走水沖,,,1,70.0,70.0,18.2,18.2,薄濁り,,,,,,,,,ショート船の釣果。初挑戦の女性の方が竿頭でした。,18.2℃,薄濁り,釣りビジョン
荒川屋,金沢八景,2024/05/01,2,0,アジ,アジ,メイン,アジ,午前,1,30,15,0,20,25,,,,八景沖,,,1,22.0,22.0,18.2,18.2,薄濁り,,,,,,"イシモチ,ムシガレイ",,,午前船の釣果。他にイシモチ・ムシガレイ。,18.2℃,薄濁り,釣りビジョン
荒川屋,金沢八景,2024/05/01,3,0,シロギス,シロギス,メイン,シロギス,午前,7,20,13,0,15,22,,,,中ノ瀬,,,1,18.0,18.0,18.2,18.2,薄濁り,,,,,,,,,午前船の釣果。良型交じり、ポツポツ釣れました。,18.2℃,薄濁り,釣りビジョン
荒川屋,金沢八景,2024/05/03,1,0,アジ,アジ,メイン,アジ,午前,5,40,22,0,20,25,,,,八景沖,,,1,25.0,25.0,,,薄濁り,,,,,,"サバ,イシモチ",,,午前船の釣果。他にサバ・イシモチ。,,薄濁り,釣りビジョン
荒川屋,金沢八景,2024/05/03,2,0,アジ,アジ,メイン,アジ,午後,2,30,16,0,20,25,,,,八景沖,,,1,25.0,25.0,,,薄濁り,,,,,,イシモチ,,,午後船の釣果。他にイシモチ。,,薄濁り,釣りビジョン
荒川屋,金沢八景,2024/05/03,3,0,シロギス,シロギス,メイン,シロギス,午前,2,16,9,0,15,22,,,,中ノ瀬,,,1,19.0,19.0,,,薄濁り,,,,,,,,,午前船の釣果。。,,薄濁り,釣りビジョン
荒川屋,金沢八景,2024/05/03,4,0,シロギス,シロギス,メイン,シロギス,午後,0,25,12,0,15,22,,,,中ノ瀬,,,1,18.0,18.0,,,薄濁り,,,,,,カレイ,,,午後船の釣果。他にカレイ。,,薄濁り,釣りビジョン
荒川屋,金沢八景,2024/05/04,1,0,アジ,アジ,メイン,アジ,午前,5,40,22,0,20,25,,,,八景沖,,,1,20.0,20.0,18.7,18.7,薄濁り,,,,,,"サバ,カサゴ,イシモチ",,,午前船の釣果。他にサバ・カサゴ・イシモチ。,18.7℃,薄濁り,釣りビジョン
荒川屋,金沢八景,2024/05/04,2,0,アジ,アジ,メイン,アジ,,2,19,10,0,18,23,,,,横須賀沖,,,1,19.0,19.0,18.7,18.7,薄濁り,,,,,,"ムシガレイ,キス,イシモチ",,,他にムシガレイ・キス・イシモチ。。,18.7℃,薄濁り,釣りビジョン
荒川屋,金沢八景,2024/05/04,3,0,シロギス,シロギス,メイン,シロギス,午前,0,14,7,0,17,23,,,,中ノ瀬,,,1,20.0,20.0,18.7,18.7,薄濁り,,,,,,,,,午前船の釣果。。,18.7℃,薄濁り,釣りビジョン
荒川屋,金沢八景,2024/05/04,4,0,シロギス,シロギス,メイン,シロギス,午後,0,18,9,0,17,23,,,,中ノ瀬,,,1,20.0,20.0,18.7,18.7,薄濁り,,,,,,,,,午後船の釣果。。,18.7℃,薄濁り,釣りビジョン
荒川屋,金沢八景,2024/05/05,1,0,アジ,アジ,メイン,アジ,午前,2,21,11,0,18,43,,,,八景沖,,,1,30.0,30.0,,,薄濁り,,,,,,"クロダイ,カサゴ",,,午前船の釣果。他にクロダイ・カサゴ。,,薄濁り,釣りビジョン
荒川屋,金沢八景,2024/05/05,2,0,アジ,アジ,メイン,アジ,午後,2,22,12,0,21,25,,,,小柴沖,,,1,25.0,25.0,,,薄濁り,,,,,,サバ,,,午後船の釣果。他にサバ。,,薄濁り,釣りビジョン
荒川屋,金沢八景,2024/05/05,3,0,シロギス,シロギス,メイン,シロギス,午前,3,16,9,0,17,23,,,,中ノ瀬,,,1,17.0,17.0,,,薄濁り,,,,,,,,,午前船の釣果。。,,薄濁り,釣りビジョン
荒川屋,金沢八景,2024/05/05,4,0,シロギス,シロギス,メイン,シロギス,午後,0,10,5,0,17,23,,,,中ノ瀬,,,1,18.0,18.0,,,薄濁り,,,,,,,,,午後船の釣果。。,,薄濁り,釣りビジョン
荒川屋,金沢八景,2024/05/06,1,0,アジ,アジ,メイン,アジ,午前,3,62,32,0,20,25,,,,八景沖,,,1,28.0,28.0,17.5,17.5,薄濁り,,,,,,イシモチ,,,午前船の釣果。他にイシモチ。,17.5℃,薄濁り,釣りビジョン
荒川屋,金沢八景,2024/05/06,2,0,シロギス,シロギス,メイン,シロギス,午前,2,15,8,0,5,5,,,,富岡沖,,,1,12.0,12.0,17.5,17.5,薄濁り,,,,,,"ムシガレイ,マダイ",,,午前船の釣果。他にムシガレイ・マダイ。,17.5℃,薄濁り,釣りビジョン
荒川屋,金沢八景,2024/05/06,3,0,アジ,アジ,メイン,アジ,,0,25,12,0,18,28,,,,八景沖,,,1,20.0,20.0,17.5,17.5,薄濁り,,,,,,,,,,17.5℃,薄濁り,釣りビジョン
荒川屋,金沢八景,2024/05/06,4,0,シロギス,シロギス,メイン,シロギス,午後,7,24,15,0,15,23,,,,横須賀沖,,,1,11.0,11.0,17.5,17.5,薄濁り,,,,,,イシモチ,,,午後船の釣果。他にイシモチ。,17.5℃,薄濁り,釣りビジョン
荒川屋,金沢八景,2024/05/08,1,0,アジ,アジ,メイン,アジ,午前,16,35,25,0,20,25,,,,八景沖,,,1,22.0,22.0,17.8,17.8,薄濁り,,,,,,ムシガレイ,,,午前船・2人の釣果。釣れました。,17.8℃,薄濁り,釣りビジョン
荒川屋,金沢八景,2024/05/08,2,0,アジ,アジ,メイン,アジ,午後,73,73,73,0,18,22,,,,横須賀沖,,,1,18.0,18.0,17.8,17.8,薄濁り,,,,,,,,,午後船の釣果。釣れました。,17.8℃,薄濁り,釣りビジョン
荒川屋,金沢八景,2024/05/08,3,0,シロギス,シロギス,メイン,シロギス,,11,43,27,0,17,23,,,,中ノ瀬,,,1,17.0,17.0,17.8,17.8,薄濁り,,,,,,ムシガレイ,,,良型主体に皆さんお土産ゲットできました。他にムシガレイ。,17.8℃,薄濁り,釣りビジョン
荒川屋,金沢八景,2024/05/10,1,0,シロギス,シロギス,メイン,シロギス,,3,37,20,0,15,23,,,,富岡沖,,,1,12.0,12.0,,,薄濁り,,,,,,"マコガレイ,ムシガレイ,イシモチ",,,日中船の釣果。良型交じりで、ゲスト多彩で楽しめました。,,薄濁り,釣りビジョン
荒川屋,金沢八景,2024/05/10,2,0,アジ,アジ,メイン,アジ,午前,5,32,18,0,20,40,,,,八景沖,,,1,22.0,22.0,,,薄濁り,,,,,,"ムシガレイ,キス",,,午前船の釣果。30cmオーバー交じり、2番手31匹。,,薄濁り,釣りビジョン
荒川屋,金沢八景,2024/05/10,3,0,アジ,アジ,メイン,アジ,午後,6,64,35,0,20,23,,,,八景沖,,,1,30.0,30.0,,,薄濁り,,,,,,,,,午後船の釣果。アタリあり2番手55匹。,,薄濁り,釣りビジョン
荒川屋,金沢八景,2024/05/11,1,0,シロギス,シロギス,メイン,シロギス,午前,1,15,8,0,17,24,,,,中ノ瀬,,,1,17.0,17.0,,,薄濁り,,,,,,,,,午前船の釣果。。,,薄濁り,釣りビジョン
荒川屋,金沢八景,2024/05/11,2,0,シロギス,シロギス,メイン,シロギス,午後,2,17,9,0,15,22,,,,横須賀沖,,,1,11.0,11.0,,,薄濁り,,,,,,,,,午後船の釣果。。,,薄濁り,釣りビジョン
荒川屋,金沢八景,2024/05/11,3,0,アジ,アジ,メイン,アジ,午前,1,19,10,0,20,28,,,,八景沖,,,1,20.0,20.0,,,薄濁り,,,,,,"ムシガレイ,イシモチ",,,午前船の釣果。他にムシガレイ・イシモチ。,,薄濁り,釣りビジョン
荒川屋,金沢八景,2024/05/11,4,0,アジ,アジ,メイン,アジ,午後,0,10,5,0,18,21,,,,横須賀沖,,,1,20.0,20.0,,,薄濁り,,,,,,クロダイ,,,午後船の釣果。他にクロダイ。,,薄濁り,釣りビジョン
荒川屋,金沢八景,2024/05/12,1,0,カレイ,カレイ,メイン,マコガレイ,,0,4,2,0,25,42,,,,八景沖,,,1,12.0,12.0,17.4,17.4,薄濁り,,,,,,シロギス,,,日中船の釣果。2番手3匹2人。,17.4℃,薄濁り,釣りビジョン
荒川屋,金沢八景,2024/05/12,2,0,シロギス,シロギス,メイン,シロギス,午前,1,16,8,0,15,24,,,,横須賀沖,,,1,10.0,10.0,17.4,17.4,薄濁り,,,,,,,,,午前船の釣果。20cm級の良型揃う。,17.4℃,薄濁り,釣りビジョン
荒川屋,金沢八景,2024/05/12,3,0,アジ,アジ,メイン,アジ,午後,6,36,21,0,20,37,,,,八景沖,,,1,27.0,27.0,17.4,17.4,薄濁り,,,,,,"イシモチ,サバ",,,午後船の釣果。他にイシモチ・サバ。,17.4℃,薄濁り,釣りビジョン
荒川屋,金沢八景,2024/05/14,1,0,アジ,アジ,メイン,アジ,午前,34,37,35,0,20,28,,,,八景沖,,,1,26.0,26.0,18.2,18.2,薄濁り,,,,,,イシモチ,,,午前船・2人の釣果。中型交じり食い良し。,18.2℃,薄濁り,釣りビジョン
荒川屋,金沢八景,2024/05/14,2,0,アジ,アジ,メイン,アジ,午後,19,75,47,0,20,28,,,,八景沖,,,1,26.0,26.0,18.2,18.2,薄濁り,,,,,,"サバ,イシモチ",,,午後船の釣果。スタートからアタリ、ほぼ納竿までバリバリアタリ良型が多かった。,18.2℃,薄濁り,釣りビジョン
荒川屋,金沢八景,2024/05/14,3,0,シロギス,シロギス,メイン,シロギス,,18,33,25,0,15,23,,,,中ノ瀬,,,1,18.0,18.0,18.2,18.2,薄濁り,,,,,,イシモチ,,,日中船の釣果。良型主体。,18.2℃,薄濁り,釣りビジョン
荒川屋,金沢八景,2024/05/15,1,0,アジ,アジ,メイン,アジ,午前,3,26,14,0,20,43,,,,八景沖,,,1,28.0,28.0,19.1,19.1,薄濁り,,,,,,"サバ,キス,イシモチ",,,午前船の釣果。アタリ続かず拾い釣り。,19.1℃,薄濁り,釣りビジョン
荒川屋,金沢八景,2024/05/15,2,0,アジ,アジ,メイン,アジ,午後,8,31,19,0,20,30,,,,八景沖,,,1,,,19.1,19.1,薄濁り,,,,,,,,,午後船の釣果。オール貸し竿でしたがポツリポツリアタリ、食材はゲットできました。,19.1℃,薄濁り,釣りビジョン
荒川屋,金沢八景,2024/05/15,3,0,シロギス,シロギス,メイン,シロギス,,2,37,19,0,17,23,,,,中ノ瀬,,,1,18.0,18.0,19.1,19.1,薄濁り,,,,,,,,,日中船の釣果。良型主体、ボリュームバッチリ!。,19.1℃,薄濁り,釣りビジョン
荒川屋,金沢八景,2024/05/17,1,0,アジ,アジ,メイン,アジ,午前,5,43,24,0,20,38,,,,八景沖,,,1,27.0,27.0,18.3,18.3,薄濁り,,,,,,イシモチ,,,午前船の釣果。スタートから単発なアタリ。,18.3℃,薄濁り,釣りビジョン
荒川屋,金沢八景,2024/05/17,2,0,アジ,アジ,メイン,アジ,午後,15,54,34,0,20,42,,,,八景沖,,,1,30.0,30.0,18.3,18.3,薄濁り,,,,,,"イシモチ,サバ",,,午後船の釣果。大型交じりでアタってくれました。,18.3℃,薄濁り,釣りビジョン
荒川屋,金沢八景,2024/05/17,2,0,アジ,マダイ,サブ,マダイ,午後,,,,0,,,2.5,2.5,,,,,1,,,18.3,18.3,薄濁り,,,,,,"イシモチ,サバ",,,午後船の釣果。大型交じりでアタってくれました。,18.3℃,薄濁り,釣りビジョン
荒川屋,金沢八景,2024/05/17,3,0,シロギス,シロギス,メイン,シロギス,,7,18,12,0,15,21,,,,中ノ瀬,横須賀沖,,2,15.0,15.0,18.3,18.3,薄濁り,,,,,,,,,日中船の釣果。クルージング状態で盛り上がらず。,18.3℃,薄濁り,釣りビジョン
荒川屋,金沢八景,2024/05/18,1,0,アジ,アジ,メイン,アジ,午前,1,13,7,0,20,43,,,,八景沖,,,1,25.0,25.0,20.2,20.2,薄濁り,,,,,,"イシモチ,サバ",,,午前船の釣果。他にイシモチ・サバ。,20.2℃,薄濁り,釣りビジョン
荒川屋,金沢八景,2024/05/18,2,0,アジ,アジ,メイン,アジ,午後,1,17,9,0,20,30,,,,八景沖,,,1,28.0,28.0,20.2,20.2,薄濁り,,,,,,"イシモチ,キス",,,午後船の釣果。他にイシモチ・キス。,20.2℃,薄濁り,釣りビジョン
荒川屋,金沢八景,2024/05/18,3,0,シロギス,シロギス,メイン,シロギス,午後,3,24,13,0,17,23,,,,中ノ瀬,,,1,16.0,16.0,20.2,20.2,薄濁り,,,,,,"イシモチ,ホウボウ",,,午後船の釣果。ポツポツ釣れた。,20.2℃,薄濁り,釣りビジョン
荒川屋,金沢八景,2024/05/18,4,0,タチウオ,タチウオ,メイン,タチウオ,ショート,0,3,1,0,80,109,,,,,,,1,,,20.2,20.2,薄濁り,,,,,,,,,ショート船の釣果。アタリ多けれど、釣り上げるには苦戦。,20.2℃,薄濁り,釣りビジョン
荒川屋,金沢八景,2024/05/19,1,0,アジ,アジ,メイン,アジ,午前,3,42,22,0,20,23,,,,八景沖,,,1,20.0,20.0,,,薄濁り,,,,,,"キス,メバル",,,午前船の釣果。他にキス・メバル。,,薄濁り,釣りビジョン
荒川屋,金沢八景,2024/05/19,2,0,シロギス,シロギス,メイン,シロギス,午前,7,35,21,0,17,23,,,,中ノ瀬,,,1,17.0,17.0,,,薄濁り,,,,,,"マダイ,アジ",,,午前船の釣果。他にマダイ・アジ。,,薄濁り,釣りビジョン
荒川屋,金沢八景,2024/05/19,3,0,アジ,アジ,メイン,アジ,午後,0,17,8,0,20,25,,,,八景沖,,,1,20.0,20.0,,,薄濁り,,,,,,"イシモチ,クロダイ",,,午後船の釣果。ほとんど反応もなくアタリ続かず拾い釣り。,,薄濁り,釣りビジョン
荒川屋,金沢八景,2024/05/20,1,0,アジ,アジ,メイン,アジ,午前,20,112,66,0,20,23,,,,八景沖,,,1,25.0,25.0,21.7,21.7,薄濁り,,,,,,"キス,カサゴ",,,午前船の釣果。終日バリバリアタリました。,21.7℃,薄濁り,釣りビジョン
荒川屋,金沢八景,2024/05/20,2,0,シロギス,シロギス,メイン,シロギス,,8,40,24,0,15,21,,,,中ノ瀬,富津沖,,2,15.0,15.0,21.7,21.7,薄濁り,,,,,,,,,日中船の釣果。終日拾い釣りでした。,21.7℃,薄濁り,釣りビジョン
荒川屋,金沢八景,2024/05/22,1,0,アジ,アジ,メイン,アジ,午前,24,85,54,0,20,23,,,,八景沖,,,1,20.0,20.0,20.8,20.8,薄濁り,,,,,,"ヒラメ,サバ,メバル",,,午前船の釣果。終始好調!!他にヒラメ・サバ・メバル。,20.8℃,薄濁り,釣りビジョン
荒川屋,金沢八景,2024/05/22,2,0,アジ,アジ,メイン,アジ,午後,12,59,35,0,20,28,,,,八景沖,,,1,20.0,20.0,20.8,20.8,薄濁り,,,,,,メバル,,,午後船の釣果。好調!他にメバル。,20.8℃,薄濁り,釣りビジョン
荒川屋,金沢八景,2024/05/22,3,0,シロギス,シロギス,メイン,シロギス,,4,70,37,0,15,21,,,,富津沖,,,1,10.0,10.0,20.8,20.8,薄濁り,,,,,,,,,日中船の釣果。2番手56匹。,20.8℃,薄濁り,釣りビジョン
荒川屋,金沢八景,2024/05/24,1,0,シロギス,シロギス,メイン,シロギス,,11,56,33,0,17,22,,,,中ノ瀬,,,1,17.0,17.0,19.3,19.3,薄濁り,,,,,,,,,日中船の釣果。良型交じり終日ポツポツ釣れました。,19.3℃,薄濁り,釣りビジョン
荒川屋,金沢八景,2024/05/24,2,0,アジ,アジ,メイン,アジ,午前,9,52,30,0,20,42,,,,八景沖,,,1,20.0,20.0,19.3,19.3,薄濁り,,,,,,"メバル,イシモチ,ムシガレイ",,,午前船の釣果。単発な食いでバラシが目立ちました。,19.3℃,薄濁り,釣りビジョン
荒川屋,金沢八景,2024/05/24,3,0,タチウオ,タチウオ,メイン,タチウオ,ショート,0,2,1,0,65,109,,,,走水沖,,,1,70.0,70.0,19.3,19.3,薄濁り,,,,,,,,,ショート船の釣果。。,19.3℃,薄濁り,釣りビジョン
荒川屋,金沢八景,2024/05/25,1,0,アジ,アジ,メイン,アジ,午前,7,71,39,0,20,25,,,,八景沖,,,1,20.0,20.0,20.2,20.2,薄濁り,,,,,,,,,午前船の釣果。終始釣れました。,20.2℃,薄濁り,釣りビジョン
荒川屋,金沢八景,2024/05/25,2,0,アジ,アジ,メイン,アジ,,0,30,15,0,20,25,,,,八景沖,,,1,20.0,20.0,20.2,20.2,薄濁り,,,潮速く,,,,,,午後船の釣果。潮速く、午前の食いはなかった。,20.2℃,薄濁り,釣りビジョン
荒川屋,金沢八景,2024/05/25,3,0,シロギス,シロギス,メイン,シロギス,午前,1,12,6,0,17,21,,,,中ノ瀬,,,1,16.0,16.0,20.2,20.2,薄濁り,,,,,,,,,午前船の釣果。クラゲで苦戦しながら、皆さん頑張ってくれました。,20.2℃,薄濁り,釣りビジョン
