ship,area,date,trip_no,is_cancellation,tsuri_mono_raw,tsuri_mono,main_sub,fish_raw,time_slot,cnt_min,cnt_max,cnt_avg,is_boat,size_min,size_max,kg_min,kg_max,tackle,point_place1,point_place2,point_place3,depth_min,depth_max,water_temp_min,water_temp_max,water_color,wind_direction,wind_speed,tide_info,wave_info,weather,by_catch,cancel_reason,cancel_type,kanso_raw,suion_raw,suishoku_raw
かめだや,羽田,2023/05/21,2,0,シロギス,シロギス,メイン,シロギス,,10,42,26,0,13,23,,,,木更津沖～15m,,,10.0,10.0,20.8,20.8,澄み,,,,,,イシモチ,,,他にイシモチ。。,20.8℃,澄む
かめだや,羽田,2023/05/20,1,0,アジ,アジ,メイン,LTアジ,,12,77,44,0,16,27,,,,横浜沖～20m,,,15.0,15.0,18.2,18.2,澄み,,,,,,イシモチ,,,中型多い。他にイシモチ。,18.2℃,澄む
かめだや,羽田,2023/05/20,2,0,シロギス,シロギス,メイン,シロギス,,2,45,23,0,13,23,,,,木更津沖～15m,,,10.0,10.0,18.2,18.2,澄み,,,,,,,,,,18.2℃,澄む
かめだや,羽田,2023/05/19,1,0,アジ,アジ,メイン,LTアジ,,16,72,44,0,16,27,,,,横浜沖～20m,,,15.0,15.0,,,澄み,,,,,,イシモチも,,,午後から好調に釣れ、他にイシモチも。。,,澄む
かめだや,羽田,2023/05/18,1,0,アジ,アジ,メイン,LTアジ,,10,63,36,0,13,24,,,,木更津沖～15m,,,10.0,10.0,,,澄み,,,,,,イシモチ,,,他にイシモチ。。,,澄む
かめだや,羽田,2023/05/17,1,0,アジ,アジ,メイン,LTアジ,,30,100,65,0,16,28,,,,川崎沖～横浜沖～20m,,,14.0,14.0,,,濁り,,,,,,イシモチ,,,中型多く好調。他にイシモチ。,,濁る
かめだや,羽田,2023/05/14,1,0,アジ,アジ,メイン,LTアジ,,40,95,67,0,16,29,,,,横浜沖～20m,,,15.0,15.0,,,薄濁り,,,,,,"イシモチ,カサゴ",,,中型多く好調。他にイシモチ・カサゴ。,,薄濁り
かめだや,羽田,2023/05/13,1,0,アジ,アジ,メイン,LTアジ,,53,100,76,0,17,26,,,,横浜沖～18m,,,12.0,12.0,18.0,18.0,薄濁り,,,,,,,,,,18℃,薄濁り
かめだや,羽田,2023/05/13,2,0,シロギス,シロギス,メイン,シロギス,,17,32,24,0,13,23,,,,木更津沖～15m,,,12.0,12.0,18.0,18.0,薄濁り,,,,,,イシモチ,,,他にイシモチ。。,18℃,薄濁り
かめだや,羽田,2023/05/12,1,0,アジ,アジ,メイン,LTアジ,,17,101,59,0,16,27,,,,横浜沖～20m,,,15.0,15.0,,,薄濁り,,,,,,"イシモチ,カサゴ",,,中型多く好調。他にイシモチ・カサゴ。,,薄濁り
かめだや,羽田,2023/05/12,2,0,シロギス,シロギス,メイン,シロギス,,18,40,29,0,14,23,,,,木更津沖～18m,,,13.0,13.0,,,薄濁り,,,,,,イシモチ,,,他にイシモチ。。,,薄濁り
かめだや,羽田,2023/05/10,1,0,アジ,アジ,メイン,LTアジ,,52,107,79,0,17,28,,,,横浜沖～本牧沖～26m,,,18.0,18.0,,,,,,,,,"イシモチ,サバ",,,終日好調に釣れ、2番手102匹。他にイシモチ・サバ。,,
かめだや,羽田,2023/05/05,1,0,アジ,アジ,メイン,LTアジ,,5,70,37,0,17,26,,,,横浜沖～25m,,,12.0,12.0,17.5,17.5,澄み,,,,,,イシモチ,,,中型多い。他にイシモチ。,17.5℃,澄む
かめだや,羽田,2023/05/05,2,0,シロギス,シロギス,メイン,シロギス,,0,39,19,0,12,23,,,,中の瀬～18m,,,14.0,14.0,17.5,17.5,澄み,,,,,,,,,,17.5℃,澄む
かめだや,羽田,2023/05/04,1,0,アジ,アジ,メイン,LTアジ,,6,50,28,0,17,26,,,,横浜沖～28m,,,20.0,20.0,17.7,17.7,澄み,,,,,,イシモチ,,,他にイシモチ。 3 0匹は船酔い。,17.7℃,澄む
かめだや,羽田,2023/05/04,2,0,アジ,アジ,メイン,LTアジ,,3,40,21,0,,,,,,,,,,,17.7,17.7,澄み,,,,,,,,,,17.7℃,澄む
かめだや,羽田,2023/05/04,3,0,シロギス,シロギス,メイン,シロギス,,0,42,21,0,12,23,,,,中の瀬～18m,,,14.0,14.0,17.7,17.7,澄み,,,,,,,,,,17.7℃,澄む
かめだや,羽田,2023/05/03,1,0,シロギス,シロギス,メイン,シロギス,,5,55,30,0,13,23,,,,中の瀬～18m,,,14.0,14.0,16.8,16.8,澄み,,,,,,イシモチ,,,他にイシモチ。。,16.8℃,澄む
かめだや,羽田,2023/05/03,2,0,シロギス,シロギス,メイン,シロギス,,5,41,23,0,,,,,,,,,,,16.8,16.8,澄み,,,,,,,,,,16.8℃,澄む
かめだや,羽田,2023/05/03,3,0,アジ,アジ,メイン,LTアジ,,5,51,28,0,18,28,,,,本牧沖～29m,,,18.0,18.0,16.8,16.8,澄み,,,,,,イシモチ,,,中型多い。他にイシモチ。,16.8℃,澄む
かめだや,羽田,2023/05/01,1,0,アジ,アジ,メイン,LTアジ,,20,95,57,0,16,25,,,,横浜沖～18m,,,12.0,12.0,16.9,16.9,澄み,,,,,,イシモチ,,,朝のうち好調。他にイシモチ。,16.9℃,澄む
かめだや,羽田,2023/05/01,2,0,シロギス,シロギス,メイン,シロギス,,15,70,42,0,13,23,,,,中の瀬～20m,,,15.0,15.0,16.9,16.9,澄み,,,,,,イシモチ,,,良型交じる。他にイシモチ。,16.9℃,澄む
喜平治丸,松輪間口港,2023/05/31,1,0,マルイカ,マルイカ,メイン,マルイカ,,7,43,25,0,15,33,,,,剣崎沖～65m,,,40.0,40.0,,,,,,,,,,,,剣崎沖の近場で一日です。ほとんどマルイカで良型揃い!トップ43匹、2番手41匹…1桁は1人だけでした。,,
喜平治丸,松輪間口港,2023/05/31,2,0,スルメイカ,スルメイカ,メイン,スルメイカ,,8,21,14,0,25,38,,,,城ヶ島沖,,,100.0,100.0,,,,,,,,雨,,,,今日は久しぶりにスポットでスルメイカに出船しました。イカの動きが遠かったです…。,,
喜平治丸,松輪間口港,2023/05/30,1,0,マルイカ,マルイカ,メイン,マルイカ,,3,83,43,0,15,35,,,,剣崎沖～60m,,,40.0,40.0,,,,,,,,,,,,,,
喜平治丸,松輪間口港,2023/05/28,1,0,マルイカ,マルイカ,メイン,マルイカ,,3,60,31,0,15,35,,,,剣崎沖～65m,,,45.0,45.0,,,,,,,,,,,,,,
喜平治丸,松輪間口港,2023/05/27,1,0,マルイカ,マルイカ,メイン,マルイカ,,3,55,29,0,15,33,,,,剣崎沖～60m,,,50.0,50.0,,,,,,,,,,,,,,
喜平治丸,松輪間口港,2023/05/27,2,0,マダイ,マダイ,メイン,マダイ,,0,2,1,0,,,0.5,1.5,,剣崎沖,,,40.0,40.0,,,,,,,,,イサキ等も,,,剣崎沖です。ポツポツと!トップ2匹であとは1匹ずつ…。,,
喜平治丸,松輪間口港,2023/05/27,2,0,マダイ,マダイ,サブ,クロダイ,,0,1,0,0,,,,,,剣崎沖,,,,,,,,,,,,,イサキ等も,,,剣崎沖です。ポツポツと!トップ2匹であとは1匹ずつ…。,,
喜平治丸,松輪間口港,2023/05/26,1,0,マルイカ,マルイカ,メイン,マルイカ,,2,56,29,0,15,35,,,,剣崎沖～70m,,,40.0,40.0,,,,,,,,,,,,,,
喜平治丸,松輪間口港,2023/05/25,1,0,マルイカ,マルイカ,メイン,マルイカ,,1,52,26,0,15,33,,,,剣崎沖～城ヶ島沖～80m,,,50.0,50.0,,,,,,,,,,,,,,
喜平治丸,松輪間口港,2023/05/25,2,0,マダイ,マダイ,メイン,マダイ,,0,2,1,0,,,0.5,1.5,,剣崎沖,,,40.0,40.0,,,,,,,,,"メジナ,クロダイ,イサキ等",,,剣崎沖です。バラシが結構あってもったいなかったですが、トップ2匹が2人であと1匹ずつ…。,,
喜平治丸,松輪間口港,2023/05/24,1,0,マルイカ,マルイカ,メイン,マルイカ,,8,69,38,0,15,35,,,,剣崎沖～城ヶ島沖～80m,,,45.0,45.0,,,,,,,,,,,,,,
喜平治丸,松輪間口港,2023/05/21,1,0,マルイカ,マルイカ,メイン,マルイカ,,2,25,13,0,15,33,,,,剣崎沖～90m,,,50.0,50.0,,,,,,,,,,,,,,
喜平治丸,松輪間口港,2023/05/21,2,0,マダイ,マダイ,メイン,マダイ,,0,3,1,0,,,0.5,2.47,,剣崎沖,,,40.0,40.0,,,,,,,,,"メジナ,イサキ等も",,,剣崎沖です。何とか一日ポツポツと!昨日に比べて今日の方が全然良かったです。,,
喜平治丸,松輪間口港,2023/05/19,1,0,マルイカ,マルイカ,メイン,マルイカ,,4,39,21,0,15,35,,,,剣崎沖～85m,,,60.0,60.0,,,,,,,,,,,,,,
喜平治丸,松輪間口港,2023/05/19,2,0,マダイ,マダイ,メイン,マダイ,,1,4,2,0,,,0.5,2.3,,剣崎沖,,,40.0,40.0,,,,,,,,,,,,,,
喜平治丸,松輪間口港,2023/05/19,2,0,マダイ,マダイ,サブ,メジナ,,1,4,2,0,,,,,,,,,,,,,,,,,,,,,,,,
喜平治丸,松輪間口港,2023/05/19,2,0,マダイ,マダイ,サブ,クロダイ,,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,
喜平治丸,松輪間口港,2023/05/17,1,0,マルイカ,マルイカ,メイン,マルイカ,,1,33,17,0,15,30,,,,剣崎沖～城ヶ島沖～80m,,,45.0,45.0,,,,,,,,,,,,,,
喜平治丸,松輪間口港,2023/05/17,2,0,マダイ,マダイ,メイン,マダイ,,0,2,1,0,,,,,,剣崎沖,,,40.0,40.0,,,,,,,,,,,,剣崎沖です。バラシもあって、今日はトップ2匹で0匹が1人でした。,,
喜平治丸,松輪間口港,2023/05/17,2,0,マダイ,マダイ,サブ,メジナ,,1,2,1,0,,,,,,剣崎沖,,,,,,,,,,,,,,,,剣崎沖です。バラシもあって、今日はトップ2匹で0匹が1人でした。,,
喜平治丸,松輪間口港,2023/05/16,1,0,マルイカ,マルイカ,メイン,マルイカ,,0,45,22,0,15,30,,,,剣崎沖～城ヶ島沖～90m,,,60.0,60.0,,,,,,,,,,,,,,
喜平治丸,松輪間口港,2023/05/16,2,0,マダイ,マダイ,メイン,マダイ,,0,6,3,0,,,0.5,2.0,,剣崎沖,,,40.0,40.0,,,,,,,,,,,,剣崎沖です。トップ6匹で0匹が2人でした。,,
喜平治丸,松輪間口港,2023/05/16,2,0,マダイ,マダイ,サブ,メジナ,,0,2,1,0,,,,,,剣崎沖,,,,,,,,,,,,,,,,剣崎沖です。トップ6匹で0匹が2人でした。,,
喜平治丸,松輪間口港,2023/05/15,1,0,マルイカ,マルイカ,メイン,マルイカ,,18,42,30,0,15,32,,,,剣崎沖～85m,,,45.0,45.0,,,,,,,,,ムギイカが少々交じりました,,,剣崎沖の近場です。予報までお天気も悪くなく、風もなく出船できました。,,
喜平治丸,松輪間口港,2023/05/14,1,0,マルイカ,マルイカ,メイン,マルイカ,,3,45,24,0,15,35,,,,剣崎沖～90m,,,45.0,45.0,,,,,,,,,,,,,,
喜平治丸,松輪間口港,2023/05/14,2,0,ヤリイカ,ヤリイカ,メイン,ヤリイカ,,0,3,1,0,25,50,,,,,,,,,,,,,,,,,,,,,,
喜平治丸,松輪間口港,2023/05/13,1,0,マルイカ,マルイカ,メイン,マルイカ,,10,67,38,0,15,35,,,,剣崎沖～80m,,,50.0,50.0,,,,,,,,,ムギイカは交じっただけ,,,剣崎沖の近場です。近場で浅みで釣れました!後半、乗り良かったです!!トップ67匹、2番手53匹が2人、3番手51匹…。,,
喜平治丸,松輪間口港,2023/05/13,2,0,マダイ,マダイ,メイン,マダイ,,0,3,1,0,,,0.5,2.555,,剣崎沖,,,40.0,40.0,,,,,,,,,,,,剣崎沖です。一日ポツポツと!トップ3匹が2人で0匹は1人だけでした。,,
喜平治丸,松輪間口港,2023/05/12,1,0,マルイカ,マルイカ,メイン,マルイカ,,4,46,25,0,15,33,,,,剣崎沖～90m,,,70.0,70.0,,,,,,,,,,,,剣崎沖です。今日は一日型見れてました。,,
喜平治丸,松輪間口港,2023/05/12,2,0,マダイ,マダイ,メイン,マダイ,,0,4,2,0,,,0.5,2.0,,剣崎沖,,,40.0,40.0,,,,,,,,,,,,剣崎沖です。一日ポツポツと釣れました!トップ4匹、2番手3匹…0匹は3人でした。,,
喜平治丸,松輪間口港,2023/05/12,3,0,ヤリイカ,ヤリイカ,メイン,ヤリイカ,,0,8,4,0,30,50,,,,,,,,,,,,,,,,,,,,型が良いヤリイカばかりでしたが、今日は全然ダメでした…。トップ8匹で0匹が1人。,,
喜平治丸,松輪間口港,2023/05/11,1,0,ヤリイカ,ヤリイカ,メイン,ヤリイカ,,5,30,17,0,25,50,,,,,,,,,,,,,,,,,,,,ヤリイカばかりでトップ30匹、2番手26匹、3番手23匹…1桁は2人だけでした。大型多数!!。,,
喜平治丸,松輪間口港,2023/05/11,2,0,マルイカ,マルイカ,メイン,マルイカ,,2,21,11,0,15,30,,,,剣崎沖～90m,,,70.0,70.0,,,,,,,,,,,,剣崎沖です。良型マルイカ交じりでトップ21匹、2番手19匹…ほとんどマルイカでした。,,
喜平治丸,松輪間口港,2023/05/11,3,0,マダイ,マダイ,メイン,マダイ,,0,5,2,1,,,0.5,2.0,,剣崎沖,,,,,,,,,,,,,メジナ等も,,,剣崎沖です。朝から一日ポツポツ釣れました。,,
喜平治丸,松輪間口港,2023/05/10,1,0,マルイカ,マルイカ,メイン,マルイカ,,4,37,20,0,15,30,,,,剣崎沖～城ヶ島沖～95m,,,65.0,65.0,,,,,,,,,,,,剣崎沖から城ヶ島沖です。前半は潮の流れ悪かったです。,,
喜平治丸,松輪間口港,2023/05/10,2,0,ヤリイカ,ヤリイカ,メイン,ヤリイカ,,1,23,12,0,25,50,,,,,,,,,,,,,,,,,,,,昨日のようにはいきませんでした…。トップ23匹!ほぼヤリイカで大型多数交じりました。,,
喜平治丸,松輪間口港,2023/05/10,3,0,マダイ,マダイ,メイン,マダイ,,0,6,3,0,,,0.5,2.3,,剣崎沖,,,,,,,,,,,,,,,,剣崎沖です。一日ポツポツと!ほとんどの方が型見れました。,,
喜平治丸,松輪間口港,2023/05/09,1,0,マルイカ,マルイカ,メイン,マルイカ,,4,46,25,0,15,30,,,,城ヶ島沖～85m,,,65.0,65.0,,,,,,,,,ムギイカ交じり,,,城ヶ島沖です。前半は潮の流れが悪く…。,,
喜平治丸,松輪間口港,2023/05/09,2,0,ヤリイカ,ヤリイカ,メイン,ヤリイカ,,22,62,42,0,25,50,,,,,,,,,,,,,,,,,,,,朝から一日ポツポツと良い感じで釣れました!ほぼ全部ヤリイカで大型交じり!トップは62匹でした。。,,
喜平治丸,松輪間口港,2023/05/09,3,0,マダイ,マダイ,メイン,マダイ,,3,9,6,0,,,0.5,2.5,,剣崎沖,,,,,,,,,,,,,,,,剣崎沖です。朝の内食い良かったです。,,
喜平治丸,松輪間口港,2023/05/05,1,0,マルイカ,マルイカ,メイン,マルイカ,,4,33,18,0,15,30,,,,剣崎沖～90m,,,65.0,65.0,,,,,,,,,,,,一日剣崎沖でした。一日ポツポツと!トップ33匹でした。,,
喜平治丸,松輪間口港,2023/05/05,2,0,ヤリイカ,ヤリイカ,メイン,ヤリイカ,,2,14,8,0,25,50,,,,洲の崎沖,,,180.0,180.0,,,,,,,,,,,,洲の崎沖へと向かいました。大型ヤリイカ多数交じり、トップ14匹でした!。,,
喜平治丸,松輪間口港,2023/05/05,3,0,マダイ,マダイ,メイン,マダイ,,1,2,1,0,,,0.6,3.865,,剣崎沖,,,40.0,40.0,,,,,,,,,,,,剣崎沖です。0匹の方はいませんでしたが、バラシもあってトップは2匹でした。,,
喜平治丸,松輪間口港,2023/05/04,1,0,マルイカ,マルイカ,メイン,マルイカ,,3,42,22,0,15,30,,,,剣崎沖～90m,,,65.0,65.0,,,,,,,,,,,,一日剣崎沖でした。マルイカの動きが速かったです。,,
喜平治丸,松輪間口港,2023/05/04,2,0,ヤリイカ,ヤリイカ,メイン,ヤリイカ,,0,18,9,0,25,50,,,,,,,,,,,,,,,,,,,,大型ヤリイカ揃いでした!!トップ18匹で1人だけ初挑戦の方が残念ながら0匹でした。。,,
喜平治丸,松輪間口港,2023/05/04,3,0,マダイ,マダイ,メイン,マダイ,,0,7,3,0,,,0.5,3.0,,剣崎沖,,,40.0,40.0,,,,,,,,,クロダイ等も,,,剣崎沖です。今日は朝から良い感じで釣れました!トップ7匹、2番手5匹、3番手4匹2人…0匹は3人でした。,,
喜平治丸,松輪間口港,2023/05/03,1,0,マルイカ,マルイカ,メイン,マルイカ,,3,42,22,0,15,30,,,,城ヶ島沖～剣崎沖～90m,,,60.0,60.0,,,,,,,,,ムギイカが少し交じりました,,,城ヶ島沖から剣崎沖です。反応に間に合えば型見れました。,,
喜平治丸,松輪間口港,2023/05/03,2,0,ヤリイカ,ヤリイカ,メイン,ヤリイカ,,2,25,13,0,25,50,,,,,,,,,,,,,,,,,,,,ほとんどヤリイカでトップ25匹が2人、2番手21匹が2人…大型多数交じりました!,,
喜平治丸,松輪間口港,2023/05/03,3,0,マダイ,マダイ,メイン,マダイ,,0,2,1,0,,,0.5,4.4,,剣崎沖,,,,,,,,,,,,,,,,剣崎沖です。バラシ、ハリス切れもありトップ2匹でした。,,
喜平治丸,松輪間口港,2023/05/02,1,0,マルイカ,マルイカ,メイン,マルイカ,,4,62,33,0,15,30,,,,剣崎沖～城ヶ島沖～85m,,,65.0,65.0,,,,,強,,,,ムギイカは少し,,,剣崎沖から城ヶ島沖です。一日、北の風強く吹いて釣りづらかったです。,,
喜平治丸,松輪間口港,2023/05/02,2,0,ヤリイカ,ヤリイカ,メイン,ヤリイカ,,2,17,9,0,25,50,,,,,,,,,,,,,,,,,,,,昨日のようではありませんでした…。大型ヤリイカばかりでしたがトップ17匹。,,
喜平治丸,松輪間口港,2023/05/02,3,0,マダイ,マダイ,メイン,マダイ,,0,3,1,0,,,0.6,2.3,,剣崎沖,,,,,,,,,,,,,,,,剣崎沖です。トップ3匹、2番手2匹…バラシもあり。,,
喜平治丸,松輪間口港,2023/05/01,1,0,ヤリイカ,ヤリイカ,メイン,ヤリイカ,,15,54,34,0,25,50,,,,,,,,,,,,,,,,,,,,朝から良い感じで釣れました。大型ヤリイカばかりでトップ54匹!今日は全員ツ抜けし、ほとんどの方が20匹超の釣果で割と内容良く釣れ、皆さんに喜んで頂けたので良かったです!ほぼヤリイカでスルメイカは交じっても1～2匹程。,,
喜平治丸,松輪間口港,2023/05/01,1,0,ヤリイカ,ヤリイカ,メイン,スルメイカ,,1,2,1,0,,,,,,,,,,,,,,,,,,,,,,朝から良い感じで釣れました。大型ヤリイカばかりでトップ54匹!今日は全員ツ抜けし、ほとんどの方が20匹超の釣果で割と内容良く釣れ、皆さんに喜んで頂けたので良かったです!ほぼヤリイカでスルメイカは交じっても1～2匹程。,,
喜平治丸,松輪間口港,2023/05/01,2,0,マルイカ,マルイカ,メイン,マルイカ,,6,41,23,0,15,30,,,,,,,,,,,,,,,,,ムギイカが少々交じりました,,,マルイカ主体で他にムギイカが少々交じりました。トップ41匹、2番手39匹、3番手37匹が2人…1桁は3人だけでした。,,
喜平治丸,松輪間口港,2023/05/01,3,0,マダイ,マダイ,メイン,マダイ,,1,5,3,0,,,0.5,4.45,,剣崎沖,,,40.0,40.0,,,,,,,,,も3.2kg等…,,,剣崎沖です。今日は朝から良い感じで釣れ、全員型見てボウズなしでした!トップ5匹、2番手4匹が3人…。,,
つる丸,大原港,2023/05/31,1,0,イサキ,イサキ,メイン,イサキ,,12,50,31,0,,,,,,,,,,,,,,,,,,,,,,,,
つる丸,大原港,2023/05/30,1,0,イサキ,イサキ,メイン,イサキ,,12,25,18,0,25,38,,,,,,,,,,,,,,,,,,,,,,
つる丸,大原港,2023/05/29,1,0,イサキ,イサキ,メイン,イサキ,,10,33,21,0,25,38,,,,,,,,,,,,,,,,,,,,,,
つる丸,大原港,2023/05/28,1,0,イサキ,イサキ,メイン,イサキ,,10,35,22,0,25,38,,,,,,,,,,,,,,,,,"シマアジ,メバル,メジナ",,,他にシマアジ・メバル・メジナ・マダイ・ウマヅラハギ。。,,
つる丸,大原港,2023/05/28,2,0,マダイ,マダイ,メイン,マダイ,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
つる丸,大原港,2023/05/27,1,0,イサキ,イサキ,メイン,イサキ,,2,20,11,0,23,38,,,,,,,,,,,,,,,,,,,,,,
つる丸,大原港,2023/05/27,2,0,マダイ,マダイ,メイン,マダイ,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
つる丸,大原港,2023/05/27,2,0,マダイ,マダイ,サブ,根魚,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
つる丸,大原港,2023/05/26,1,0,ヒラメ,ヒラメ,メイン,ヒラメ,,,,,0,,,4.0,4.0,,,,,,,,,,,,,,,"シマアジ,メバル,マダイ",,,他にシマアジ・メバル・マダイ・メジナ・ウマヅラハギ。。,,
つる丸,大原港,2023/05/26,1,0,ヒラメ,ヒラメ,サブ,イサキ,,5,42,23,0,25,39,,,,,,,,,,,,,,,,,"シマアジ,メバル,マダイ",,,他にシマアジ・メバル・マダイ・メジナ・ウマヅラハギ。。,,
つる丸,大原港,2023/05/26,2,0,マダイ,マダイ,メイン,マダイ,,,,,0,,,1.42,1.42,,,,,,,,,,,,,,,"ワラサ,マハタ,アオハタ",,,他にワラサ・マハタ・アオハタ・チョウセンバカマ・オニカサゴ・カサゴ等。。,,
つる丸,大原港,2023/05/26,2,0,マダイ,マダイ,サブ,ワラサ,,,,,0,,,4.4,4.4,,,,,,,,,,,,,,,"ワラサ,マハタ,アオハタ",,,他にワラサ・マハタ・アオハタ・チョウセンバカマ・オニカサゴ・カサゴ等。。,,
つる丸,大原港,2023/05/25,1,0,ヒラメ,ヒラメ,メイン,ヒラメ,,,,,0,,,6.74,6.74,,,,,,,,,,,,,,,,,,,,
つる丸,大原港,2023/05/24,1,0,イサキ,イサキ,メイン,イサキ,,42,50,46,0,25,35,,,,,,,,,,,,,,,,,,,,,,
つる丸,大原港,2023/05/24,2,0,マダイ,マダイ,メイン,マダイ,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
つる丸,大原港,2023/05/23,1,0,イサキ,イサキ,メイン,イサキ,,3,15,9,0,25,35,,,,,,,,,,,,,,,,,"シマアジ,マダイ,メジナ",,,他にシマアジ・マダイ・メジナ・メバル。。,,
つる丸,大原港,2023/05/22,1,0,イサキ,イサキ,メイン,イサキ,,16,44,30,0,23,37,,,,,,,,,,,,,,,,,"マダイ,メジナ,メバル",,,他にマダイ・メジナ・メバル・ウメイロ・ウマヅラハギ。。,,
つる丸,大原港,2023/05/21,1,0,イサキ,イサキ,メイン,イサキ,,19,19,19,0,,,,,,,,,,,,,,,,,,,,,,,,
つる丸,大原港,2023/05/21,2,0,マダイ,マダイ,メイン,マダイ,,1,5,3,0,,,0.4,4.3,,,,,,,,,,,,,,,"マハタ,カサゴ",,,他にマハタ・カサゴ。。,,
つる丸,大原港,2023/05/19,1,0,イサキ,イサキ,メイン,イサキ,,23,23,23,0,,,,,,,,,,,,,,,,,,,シマアジ,,,他にシマアジ。。,,
つる丸,大原港,2023/05/18,1,0,イサキ,イサキ,メイン,イサキ,,7,30,18,0,25,38,,,,,,,,,,,,,,,,,"メジナ,マダイ,メバル",,,他にメジナ・マダイ・メバル・シマアジ。。,,
つる丸,大原港,2023/05/18,2,0,マダイ,マダイ,メイン,マダイ,,1,1,1,1,,,1.0,1.0,,,,,,,,,,,,,,,マハタ,,,他にマハタ。。,,
つる丸,大原港,2023/05/17,1,0,イサキ,イサキ,メイン,イサキ,,15,41,28,0,25,40,,,,,,,,,,,,,,,,,"メジナ,マダイ,メバル交じり",,,他にメジナ・マダイ・メバル交じり。。,,
つる丸,大原港,2023/05/14,1,0,イサキ,イサキ,メイン,イサキ,,30,50,40,0,25,38,,,,,,,,,,,,,,,,,,,,,,
つる丸,大原港,2023/05/13,1,0,イサキ,イサキ,メイン,イサキ,,21,38,29,0,25,38,,,,,,,,,,,,,,,,,"メバル,マダイ",,,他にメバル・マダイ。。,,
つる丸,大原港,2023/05/12,1,0,イサキ,イサキ,メイン,イサキ,,5,30,17,0,25,35,,,,,,,,,,,,,,,,,"シマアジ,メバル,マダイ",,,他にシマアジ・メバル・マダイ。。,,
つる丸,大原港,2023/05/11,1,0,イサキ,イサキ,メイン,イサキ,,21,50,35,0,25,35,,,,,,,,,,,,,,,,,"マダイ,メバル",,,他にマダイ・メバル。。,,
つる丸,大原港,2023/05/07,1,0,ヒラメ,ヒラメ,メイン,ヒラメ,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
つる丸,大原港,2023/05/06,1,0,ヒラメ,ヒラメ,メイン,ヒラメ,,3,3,3,0,,,2.3,2.3,,,,,,,,,,,,,,,,,,,,
つる丸,大原港,2023/05/05,1,0,ヒラメ,ヒラメ,メイン,ヒラメ,,0,3,1,0,,,1.0,5.0,,,,,,,,,,,,,,,,,,,,
つる丸,大原港,2023/05/04,1,0,ヒラメ,ヒラメ,メイン,ヒラメ,,4,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,
